اندیشه‌اش	اندیشه‌	اندیشه	اش
دستشان	دست	دست	شان
کارم	کار	کار	م
صدایت	صدا	صدا	یت
حیوانتان	حیوان	حیوان	تان
رختخوابش	رختخواب	رختخواب	ش
حقم	حق	حق	م
خودش	خود	خودش	ش
خودش	خود	خودش	ش
خودش	خود	خودش	ش
باورش	باور	باور	ش
دیدنم	دیدن	دیدن	م
مدیریتش	مدیریت	مدیریت	ش
باورتان	باور	باور	تان
خودش	خود	خودش	ش
پدرش	پدر	پدر	ش
مرگش	مرگ	مرگ	ش
نامزدشان	نامزد	نامزد	شان
سعی‌تان	سعی‌	سعی	تان
نظامشان	نظام	نظام	شان
مقصدشان	مقصد	مقصد	شان
پدرم	پدر	پدر	م
آینده‌ام	آینده‌	آینده	ام
دل‌هایمان	دل‌های	دل	مان
آرزوهایم	آرزوهای	آرزو	م
خودت	خود	خودت	ت
سینه‌مان	سینه‌	سینه	مان
دلمان	دل	دل	مان
خیالمان	خیال	خیال	مان
پنجه‌هایش	پنجه‌های	پنجه	ش
لباس‌هایش	لباس‌های	لباس	ش
پارچه‌اش	پارچه‌	پارچه	اش
روسری‌اش	روسری‌	روسری	اش
آدامسم	آدامس	آدامس	م
لپ‌هایش	لپ‌های	لپ	ش
بازویمان	بازو	بازو	یمان
بچه‌هایمان	بچه‌های	بچه	مان
چشم‌هایت	چشم‌های	چشم	ت
سرش	سر	سر	ش
کمرش	کمر	کمر	ش
خانواده‌اش	خانواده‌	خانواده	اش
وبلاگت	وبلاگ	وبلاگ	ت
دهنم	دهن	دهن	م
دهنش	دهن	دهن	ش
دهانت	دهان	دهان	ت
چشممان	چشم	چشم	مان
دندان‌هایم	دندان‌های	دندان	م
زانوهایشان	زانوهای	زانو	شان
دندانش	دندان	دندان	ش
دندانش	دندان	دندان	ش
کمرم	کمر	کمر	م
دندان‌هایم	دندان‌های	دندان	م
همسرم	همسر	همسر	م
مادرم	مادر	مادر	م
وجودم	وجود	وجود	م
نشریاتتان	نشریات	نشریه	تان
آمدنت	آمدن	آمدن	ت
کودکی‌ام	کودکی‌	کودکی	ام
روزم	روز	روز	م
احساسم	احساس	احساس	م
قلبم	قلب	قلب	م
بودنم	بودن	بودن	م
کشورشان	کشور	کشور	شان
آرایت	آرای	آرای	ت
خودتان	خود	خودتان	تان
خاطرم	خاطر	خاطر	م
دوست‌نمایانم	دوست‌نمایان	دوست‌نما	م
خودتان	خود	خودتان	تان
روحمان	روح	روح	مان
کارتان	کار	کار	تان
پوستم	پوست	پوست	م
یادم	یاد	یاد	م
صورتم	صورت	صورت	م
یادتان	یاد	یاد	تان
صورتتان	صورت	صورت	تان
پسرم	پسر	پسر	م
بدنش	بدن	بدن	ش
گردنش	گردن	گردن	ش
حرف‌هایشان	حرف‌های	حرف	شان
غرورت	غرور	غرور	ت
حقم	حق	حق	م
گلویم	گلو	گلو	یم
خودم	خود	خودم	م
موردش	مورد	مورد	ش
دلمان	دل	دل	مان
پایتان	پا	پا	یتان
سرعتتان	سرعت	سرعت	تان
پایتان	پا	پا	یتان
جایتان	جا	جا	یتان
سرسره‌اش	سرسره‌	سرسره	اش
همسرتان	همسر	همسر	تان
خوشم	خوش	خوش	م
خودم	خود	خودم	م
جانش	جان	جان	ش
معده‌اش	معده‌	معده	اش
عقش	عق	عق	ش
خودتان	خود	خودتان	تان
کوچتان	کوچ	کوچ	تان
خودمان	خود	خودمان	مان
آرزوهایم	آرزوهای	آرزو	م
خواهرت	خواهر	خواهر	ت
ماشینتان	ماشین	ماشین	تان
دهانش	دهان	دهان	ش
کمرم	کمر	کمر	م
دندان‌هایم	دندان‌های	دندان	م
احساسم	احساس	احساس	م
قلبم	قلب	قلب	م
بودنم	بودن	بودن	م
سوادت	سواد	سواد	ت
پایمان	پا	پا	یمان
صورتش	صورت	صورت	ش
لباستان	لباس	لباس	تان
لباستان	لباس	لباس	تان
دست‌هایت	دست‌های	دست	ت
فوریتش	فوریت	فوریت	ش
دستم	دست	دست	م
داداشم	داداش	داداش	م
بابایم	بابا	بابا	یم
خودمان	خود	خودمان	مان
وجودمان	وجود	وجود	مان
ویروست	ویروس	ویروس	ت
حرف‌هایش	حرف‌های	حرف	ش
نگاهش	نگاه	نگاه	ش
موضع‌گیری‌اش	موضع‌گیری‌	موضع‌گیری	اش
سئوالش	سئوال	سئوال	ش
پرسشم	پرسش	پرسش	م
سخنانشان	سخنان	سخن	شان
عبادتش	عبادت	عبادت	ش
امکانش	امکان	امکان	ش
دستم	دست	دست	م
عقده‌هایم	عقده‌های	عقده	م
جلالم	جلال	جلال	م
عقابم	عقاب	عقاب	م
خودم	خود	خودم	م
صمت	صم	صم	ت
خودشان	خود	خودشان	شان
گرفتاری‌هایتان	گرفتاری‌های	گرفتاری	تان
معنایش	معنا	معنا	یش
کارمان	کار	کار	مان
کارمان	کار	کار	مان
عمرش	عمر	عمر	ش
توطئه‌هایش	توطئه‌های	توطئه	ش
پدرش	پدر	پدر	ش
ایمیلتان	ایمیل	ایمیل	تان
باورم	باور	باور	م
مردمانش	مردمان	مردم	ش
اهالی‌اش	اهالی‌	اهالی	اش
دلش	دل	دل	ش
خودم	خود	خودم	م
برابرت	برابر	برابر	ت
انتسابش	انتساب	انتساب	ش
علمشان	علم	علم	شان
خودمان	خود	خودمان	مان
زبانم	زبان	زبان	م
نزدنم	نزدن	نزدن	م
کارهایشان	کارهای	کار	شان
ذهنتان	ذهن	ذهن	تان
نظرش	نظر	نظر	ش
معاشش	معاش	معاش	ش
کشورمان	کشور	کشور	مان
خودمان	خود	خودمان	مان
شوهرتان	شوهر	شوهر	تان
فرزندم	فرزند	فرزند	م
مسیرش	مسیر	مسیر	ش
وفاتشان	وفات	وفات	شان
اطرافیانش	اطرافیان	اطرافیان	ش
همفکرانتان	همفکران	همفکر	تان
فکرتان	فکر	فکر	تان
صورتم	صورت	صورت	م
مهربانی‌ام	مهربانی‌	مهربانی	ام
زندگی‌اش	زندگی‌	زندگی	اش
قومش	قوم	قوم	ش
ایمانشان	ایمان	ایمان	شان
خودتان	خود	خودتان	تان
خودشان	خود	خودشان	شان
پایش	پا	پا	یش
نفسم	نفس	نفس	م
نفستان	نفس	نفس	تان
دلت	دل	دل	ت
صورتش	صورت	صورت	ش
روبرویتان	روبرو	روبرو	یتان
خانه‌ام	خانه‌	خانه	ام
لبم	لب	لب	م
آبش	آب	آب	ش
مقصدشان	مقصد	مقصد	شان
غذایش	غذا	غذا	یش
شعرش	شعر	شعر	ش
سرتان	سر	سر	تان
سرتان	سر	سر	تان
رایانه‌ام	رایانه‌	رایانه	ام
عظمتش	عظمت	عظمت	ش
سویش	سو	سو	یش
آشنایانتان	آشنایان	آشنا	تان
فرزندتان	فرزند	فرزند	تان
شوهرتان	شوهر	شوهر	تان
شهرمان	شهر	شهر	مان
سقفش	سقف	سقف	ش
برقش	برق	برق	ش
خانه‌ام	خانه‌	خانه	ام
صورتش	صورت	صورت	ش
کمالشان	کمال	کمال	شان
گردنتان	گردن	گردن	تان
جانم	جان	جان	م
خودش	خود	خودش	ش
قرارمان	قرار	قرار	مان
عاشقیمان	عاشقی	عاشقی	مان
اساتیدم	اساتید	اساتید	م
خودش	خود	خودش	ش
سلطنتشان	سلطنت	سلطنت	شان
خودمان	خود	خودمان	مان
وزنتان	وزن	وزن	تان
زخمش	زخم	زخم	ش
سینه‌ام	سینه‌	سینه	ام
خودش	خود	خودش	ش
سرم	سر	سر	م
کشورشان	کشور	کشور	شان
سلامتی‌اش	سلامتی‌	سلامتی	اش
خانه‌اش	خانه‌	خانه	اش
سرشان	سر	سر	شان
برنامه‌هایش	برنامه‌های	برنامه	ش
نگاهش	نگاه	نگاه	ش
نگاهش	نگاه	نگاه	ش
دخترانتان	دختران	دختر	تان
خانواده‌ام	خانواده‌	خانواده	ام
خوشم	خوش	خوش	م
شوهرم	شوهر	شوهر	م
همسرانشان	همسران	همسر	شان
علاقه‌اش	علاقه‌	علاقه	اش
خودم	خود	خودم	م
لحافش	لحاف	لحاف	ش
مرواریدش	مروارید	مروارید	ش
شهرمان	شهر	شهر	مان
رفتارتان	رفتار	رفتار	تان
همسرم	همسر	همسر	م
آمدنش	آمدن	آمدن	ش
تنفرمان	تنفر	تنفر	مان
عمرم	عمر	عمر	م
دشمنانش	دشمنان	دشمن	ش
پدرم	پدر	پدر	م
چشمم	چشم	چشم	م
کارش	کار	کار	ش
طرفم	طرف	طرف	م
کمربندم	کمربند	کمربند	م
نگاهش	نگاه	نگاه	ش
گیسش	گیس	گیس	ش
یادم	یاد	یاد	م
قیافه‌ام	قیافه‌	قیافه	ام
همکارهایت	همکارهای	همکار	ت
نگاهشان	نگاه	نگاه	شان
خودم	خود	خودم	م
دانسته‌هایش	دانسته‌های	دانسته	ش
میزش	میز	میز	ش
ایده‌تان	ایده‌	ایده	تان
سرش	سر	سر	ش
تولیدشان	تولید	تولید	شان
اقامتتان	اقامت	اقامت	تان
رهبرش	رهبر	رهبر	ش
صاحبش	صاحب	صاحب	ش
دنبالش	دنبال	دنبال	ش
صاحبش	صاحب	صاحب	ش
رفتنش	رفتن	رفتن	ش
حرفش	حرف	حرف	ش
یادم	یاد	یاد	م
یادت	یاد	یاد	ت
رویمان	رو	رو	یمان
تنمان	تن	تن	مان
خستگی‌مان	خستگی‌	خستگی	مان
تارهایش	تارهای	تار	ش
داشتنت	داشتن	داشتن	ت
خودم	خود	خودم	م
موهایتان	موهای	مو	تان
پایتان	پای	پای	تان
نظرتان	نظر	نظر	تان
دوستشان	دوست	دوست	شان
پزشکشان	پزشک	پزشک	شان
تصوراتش	تصورات	تصور	ش
رطوبتش	رطوبت	رطوبت	ش
بسترش	بستر	بستر	ش
صورتش	صورت	صورت	ش
دامانش	دامان	دامان	ش
روحیه‌اش	روحیه‌	روحیه	اش
روحیه‌اش	روحیه‌	روحیه	اش
مادرش	مادر	مادر	ش
حالش	حال	حال	ش
حلقه‌ام	حلقه‌	حلقه	ام
نوزادم	نوزاد	نوزاد	م
خودم	خود	خودم	م
اثرم	اثر	اثر	م
صدایش	صدا	صدا	یش
علاقه‌مان	علاقه‌	علاقه	مان
موهایت	موهای	مو	ت
موهایم	موهای	مو	م
خودتان	خود	خودتان	تان
افتادنم	افتادن	افتادن	م
هوادارانتان	هواداران	هوادار	تان
هوادارانتان	هواداران	هوادار	تان
فمینیستیمان	فمینیستی	فمینیستی	مان
هم‌سنگرانت	هم‌سنگران	هم‌سنگر	ت
کنارشان	کنار	کنار	شان
نیازهایمان	نیازهای	نیاز	مان
دلت	دل	دل	ت
خیالم	خیال	خیال	م
کعبه‌ام	کعبه‌	کعبه	ام
نیازم	نیاز	نیاز	م
باقی‌مانده‌شان	باقی‌مانده‌	باقی‌مانده	شان
مشامش	مشام	مشام	ش
دلم	دل	دل	م
نظرم	نظر	نظر	م
حقم	حق	حق	م
خریدارانت	خریداران	خریدار	ت
مغازه‌ات	مغازه‌	مغازه	ات
چشمانت	چشمان	چشم	ت
مولایشان	مولا	مولا	یشان
برادرم	برادر	برادر	م
زمانمان	زمان	زمان	مان
کارهایم	کارهای	کار	م
حجله‌ات	حجله‌	حجله	ات
امکاناتش	امکانات	امکان	ش
سایه‌ات	سایه‌	سایه	ات
گردنش	گردن	گردن	ش
کشورم	کشور	کشور	م
خودمان	خود	خودمان	مان
جایشان	جا	جا	یشان
دستت	دست	دست	ت
مادرم	مادر	مادر	م
دوستانش	دوستان	دوست	ش
مادرش	مادر	مادر	ش
پاهایمان	پاهای	پا	مان
پاهایمان	پاهای	پا	مان
تیرش	تیر	تیر	ش
خودتان	خود	خودتان	تان
خانه‌ام	خانه‌	خانه	ام
وبلاگم	وبلاگ	وبلاگ	م
مادرش	مادر	مادر	ش
یادت	یاد	یاد	ت
یادت	یاد	یاد	ت
شلوارش	شلوار	شلوار	ش
خوابش	خواب	خواب	ش
دعایش	دعا	دعا	یش
مسیرشان	مسیر	مسیر	شان
پیشوازش	پیشواز	پیشواز	ش
چشمانش	چشمان	چشم	ش
زندگی‌تان	زندگی‌	زندگی	تان
خودم	خود	خودم	م
کلامت	کلام	کلام	ت
بی‌قراری‌ام	بی‌قراری‌	بی‌قراری	ام
غمشان	غم	غم	شان
آلش	آل	آل	ش
کودکش	کودک	کودک	ش
نفست	نفس	نفس	ت
دیدارش	دیدار	دیدار	ش
وعده‌هایتان	وعده‌های	وعده	تان
کشورم	کشور	کشور	م
یارانش	یاران	یار	ش
طرح‌هایمان	طرح‌های	طرح	مان
مادرم	مادر	مادر	م
انقلابشان	انقلاب	انقلاب	شان
سرم	سر	سر	م
خودت	خود	خودت	ت
موزه‌هایشان	موزه‌های	موزه	شان
فرهنگشان	فرهنگ	فرهنگ	شان
خانه‌مان	خانه‌	خانه	مان
نگاهم	نگاه	نگاه	م
روشنایی‌ام	روشنایی‌	روشنایی	ام
اختلافشان	اختلاف	اختلاف	شان
عاشقانه‌هایمان	عاشقانه‌های	عاشقانه	مان
هنرت	هنر	هنر	ت
پدرت	پدر	پدر	ت
پاهایم	پاهای	پا	م
خودم	خود	خودم	م
اعتقادشان	اعتقاد	اعتقاد	شان
کارم	کار	کار	م
زمامداری‌اش	زمامداری‌	زمامداری	اش
تحصیلم	تحصیل	تحصیل	م
فرزندانش	فرزندان	فرزند	ش
دوستانم	دوستان	دوست	م
دل‌هایمان	دل‌های	دل	مان
زدنتان	زدن	زدن	تان
صدایش	صدا	صدا	یش
حرف‌هایم	حرف‌های	حرف	م
جدم	جد	جد	م
نمازشان	نماز	نماز	شان
دلش	دل	دل	ش
دلم	دل	دل	م
بندگی‌شان	بندگی‌	بندگی	شان
پیامبرانش	پیامبران	پیامبر	ش
خلافتش	خلافت	خلافت	ش
کودکم	کودک	کودک	م
مادرت	مادر	مادر	ت
انقضایشان	انقضا	انقضا	یشان
سرش	سر	سر	ش
مریدانش	مریدان	مرید	ش
یارانش	یاران	یار	ش
خودمان	خود	خودمان	مان
کاغذهایش	کاغذهای	کاغذ	ش
موهایش	موهای	مو	ش
صورتش	صورت	صورت	ش
کودکش	کودک	کودک	ش
موهایم	موهای	مو	م
پدرم	پدر	پدر	م
سرت	سر	سر	ت
پاهایم	پاهای	پا	م
گیسوانت	گیسوان	گیسو	ت
انگشتانش	انگشتان	انگشت	ش
عادتش	عادت	عادت	ش
قلب‌هایمان	قلب‌های	قلب	مان
زبانش	زبان	زبان	ش
بچگی‌اش	بچگی‌	بچگی	اش
لباس‌هایش	لباس‌های	لباس	ش
مسیرش	مسیر	مسیر	ش
ترسم	ترس	ترس	م
خودشان	خود	خودشان	شان
پیکرش	پیکر	پیکر	ش
تنش	تن	تن	ش
حالم	حال	حال	م
دینشان	دین	دین	شان
گوش‌هایمان	گوش‌های	گوش	مان
دست‌هایش	دست‌های	دست	ش
پشتش	پشت	پشت	ش
امرش	امر	امر	ش
چهره‌اش	چهره‌	چهره	اش
دورش	دور	دور	ش
خودمان	خود	خودمان	مان
انگشتانشان	انگشتان	انگشت	شان
پیش‌مرگت	پیش‌مرگ	پیش‌مرگ	ت
زندگی‌ات	زندگی‌	زندگی	ات
صحبت‌هایش	صحبت‌های	صحبت	ش
سیگارش	سیگار	سیگار	ش
عادت‌هایش	عادت‌های	عادت	ش
گونه‌هایمان	گونه‌های	گونه	مان
اشک‌هایمان	اشک‌های	اشک	مان
خودتان	خود	خودتان	تان
کفشم	کفش	کفش	م
کفش‌هایم	کفش‌های	کفش	م
کشورشان	کشور	کشور	شان
نگاهش	نگاه	نگاه	ش
خودشان	خود	خودشان	شان
خودش	خود	خودش	ش
کمکم	کمک	کمک	م
موهایت	موهای	مو	ت
خودم	خود	خودم	م
حریفم	حریف	حریف	م
خانواده‌هایشان	خانواده‌های	خانواده	شان
پیرامونش	پیرامون	پیرامون	ش
وعده‌هایم	وعده‌های	وعده	م
خونشان	خون	خون	شان
خودم	خود	خودم	م
خواسته‌هایم	خواسته‌های	خواسته	م
جهلم	جهل	جهل	م
حنجره‌ام	حنجره‌	حنجره	ام
دلم	دل	دل	م
قدت	قد	قد	ت
قدم	قد	قد	م
پدرش	پدر	پدر	ش
لثه‌هایمان	لثه‌های	لثه	مان
لثه‌هایمان	لثه‌های	لثه	مان
دنگم	دنگ	دنگ	م
نظرم	نظر	نظر	م
خودم	خود	خودم	م
خرجش	خرج	خرج	ش
دستم	دست	دست	م
دستم	دست	دست	م
میلم	میل	میل	م
کله‌اش	کله‌	کله	اش
خودش	خود	خودش	ش
پیشبازم	پیشباز	پیشباز	م
یادم	یاد	یاد	م
عورتش	عورت	عورت	ش
وجودم	وجود	وجود	م
پدرم	پدر	پدر	م
سرش	سر	سر	ش
شانه‌اش	شانه‌	شانه	اش
گلویش	گلو	گلو	یش
سرش	سر	سر	ش
پدرش	پدر	پدر	ش
خودش	خود	خودش	ش
خودم	خود	خودم	م
متحدانش	متحدان	متحد	ش
دوستانم	دوستان	دوست	م
قضاوت‌هایشان	قضاوت‌های	قضاوت	شان
خوراکت	خوراک	خوراک	ت
بی‌اعتنایی‌ات	بی‌اعتنایی‌	بی‌اعتنایی	ات
خودشان	خود	خودشان	شان
خونشان	خون	خون	شان
رفیق‌هایش	رفیق‌های	رفیق	ش
دومش	دوم	دوم	ش
روزی‌ام	روزی‌	روزی	ام
خودتان	خود	خودتان	تان
دروغ‌هایتان	دروغ‌های	دروغ	تان
سرم	سر	سر	م
حوله‌اش	حوله‌	حوله	اش
فرزندانتان	فرزندان	فرزند	تان
کشورم	کشور	کشور	م
خودتان	خود	خودتان	تان
آینده‌تان	آینده‌	آینده	تان
ذهنت	ذهن	ذهن	ت
دلتان	دل	دل	تان
فرزندش	فرزند	فرزند	ش
صورتش	صورت	صورت	ش
آرمانت	آرمان	آرمان	ت
عقیده‌ات	عقیده‌	عقیده	ات
یادت	یاد	یاد	ت
رویش	رو	رو	یش
دست‌هایم	دست‌های	دست	م
پارگی‌اش	پارگی‌	پارگی	اش
موهایت	موهای	مو	ت
فیلم‌نامه‌شان	فیلم‌نامه‌	فیلم‌نامه	شان
نفسشان	نفس	نفس	شان
دل‌هایشان	دل‌های	دل	شان
خودتان	خود	خودتان	تان
مانتویشان	مانتو	مانتو	یشان
رفتنت	رفتن	رفتن	ت
تبش	تب	تب	ش
وجودش	وجود	وجود	ش
پیامبرش	پیامبر	پیامبر	ش
شلوارش	شلوار	شلوار	ش
قیافه‌ام	قیافه‌	قیافه	ام
نظرم	نظر	نظر	م
خودشان	خود	خودشان	شان
اطرافشان	اطراف	اطراف	شان
پدرم	پدر	پدر	م
روحش	روح	روح	ش
دلش	دل	دل	ش
مردمشان	مردم	مردم	شان
خودشان	خود	خودشان	شان
گرده‌شان	گرده‌	گرده	شان
رؤیاهایشان	رؤیاهای	رؤیا	شان
خودتان	خود	خودتان	تان
چشمانتان	چشمان	چشم	تان
وراندازش	ورانداز	ورانداز	ش
سفرم	سفر	سفر	م
بودنشان	بودن	بودن	شان
فرزندانت	فرزندان	فرزند	ت
گرفتاری‌هایش	گرفتاری‌های	گرفتاری	ش
قلبش	قلب	قلب	ش
اطلاعاتتان	اطلاعات	اطلاعات	تان
روده‌شان	روده‌	روده	شان
خودتان	خود	خودتان	تان
سرم	سر	سر	م
ریشت	ریش	ریش	ت
دستم	دست	دست	م
پروردگارت	پروردگار	پروردگار	ت
چشم‌هایت	چشم‌های	چشم	ت
قیمتش	قیمت	قیمت	ش
قیافه‌اش	قیافه‌	قیافه	اش
دیدنش	دیدن	دیدن	ش
معشوقه‌اش	معشوقه‌	معشوقه	اش
درس‌هایش	درس‌های	درس	ش
میزم	میز	میز	م
نفسم	نفس	نفس	م
خواسته‌هایشان	خواسته‌های	خواسته	شان
خطبه‌اش	خطبه‌	خطبه	اش
مشق‌هایشان	مشق‌های	مشق	شان
گلویتان	گلو	گلو	یتان
شناسنامه‌اش	شناسنامه‌	شناسنامه	اش
دستانشان	دستان	دست	شان
زبانتان	زبان	زبان	تان
موقعیتش	موقعیت	موقعیت	ش
خودم	خود	خودم	م
دخترشان	دختر	دختر	شان
اعصابم	اعصاب	اعصاب	م
لابراتوارش	لابراتوار	لابراتوار	ش
پایش	پا	پا	یش
تفاوتشان	تفاوت	تفاوت	شان
اظهاراتتان	اظهارات	اظهارات	تان
خودت	خود	خودت	ت
دولتشان	دولت	دولت	شان
خانه‌ام	خانه‌	خانه	ام
مشکلاتشان	مشکلات	مشکل	شان
چهره‌اش	چهره‌	چهره	اش
سیمایش	سیما	سیما	یش
پیامبرش	پیامبر	پیامبر	ش
پنجه‌اش	پنجه‌	پنجه	اش
یاری‌اش	یاری‌	یاری	اش
قلبت	قلب	قلب	ت
رویش	رو	رو	یش
نامت	نام	نام	ت
احساساتت	احساسات	احساسات	ت
نظرم	نظر	نظر	م
نظرشان	نظر	نظر	شان
جشن‌هایشان	جشن‌های	جشن	شان
تابوتش	تابوت	تابوت	ش
درونت	درون	درون	ت
جانش	جان	جان	ش
قلبش	قلب	قلب	ش
خودشان	خود	خودشان	شان
اسبت	اسب	اسب	ت
دروغش	دروغ	دروغ	ش
لبانت	لبان	لب	ت
یادت	یاد	یاد	ت
جانشان	جان	جان	شان
نفسشان	نفس	نفس	شان
زندگی‌ام	زندگی‌	زندگی	ام
خودمان	خود	خودمان	مان
رفتنش	رفتن	رفتن	ش
خودتان	خود	خودتان	تان
سکوتشان	سکوت	سکوت	شان
تقصیرشان	تقصیر	تقصیر	شان
دشمنانت	دشمنان	دشمن	ت
مذهبشان	مذهب	مذهب	شان
جانم	جان	جان	م
قلبشان	قلب	قلب	شان
امامتان	امام	امام	تان
حوصله‌اش	حوصله‌	حوصله	اش
خودمان	خود	خودمان	مان
کارم	کار	کار	م
دهانش	دهان	دهان	ش
دستتان	دست	دست	تان
همکارانش	همکاران	همکار	ش
دفترش	دفتر	دفتر	ش
کشورمان	کشور	کشور	مان
پاهایتان	پاهای	پا	تان
بهشتی‌اش	بهشتی‌	بهشتی	اش
فرزندانتان	فرزندان	فرزند	تان
فرزندانتان	فرزندان	فرزند	تان
تخم‌هایش	تخم‌های	تخم	ش
پسرم	پسر	پسر	م
دعوتمان	دعوت	دعوت	مان
توانش	توان	توان	ش
همراهش	همراه	همراه	ش
خودت	خود	خودت	ت
درگاهشان	درگاه	درگاه	شان
وطنشان	وطن	وطن	شان
اجرایش	اجرا	اجرا	یش
مالتان	مال	مال	تان
جوابتان	جواب	جواب	تان
دهانش	دهان	دهان	ش
دلتان	دل	دل	تان
پایت	پا	پا	یت
صدایش	صدا	صدا	یش
چشمش	چشم	چشم	ش
خوبی‌هایش	خوبی‌های	خوبی	ش
زندگی‌اش	زندگی‌	زندگی	اش
خودمان	خود	خودمان	مان
بدنم	بدن	بدن	م
گفتنی‌هایش	گفتنی‌های	گفتنی	ش
پدرش	پدر	پدر	ش
خودم	خود	خودم	م
کالبدت	کالبد	کالبد	ت
روحت	روح	روح	ت
خودتان	خود	خودتان	تان
یادشان	یاد	یاد	شان
برادرش	برادر	برادر	ش
پوتین‌هایم	پوتین‌های	پوتین	م
خاطراتم	خاطرات	خاطره	م
خودتان	خود	خودتان	تان
زخمتان	زخم	زخم	تان
لیاقتم	لیاقت	لیاقت	م
وجودتان	وجود	وجود	تان
یادم	یاد	یاد	م
جایش	جا	جا	یش
کارکنانش	کارکنان	کارکن	ش
مشتریانتان	مشتریان	مشتری	تان
کشورمان	کشور	کشور	مان
هموطنانشان	هموطنان	هموطن	شان
خودشان	خود	خودشان	شان
صدایش	صدا	صدا	یش
خودش	خود	خودش	ش
ماشینتان	ماشین	ماشین	تان
یارانش	یاران	یار	ش
شبم	شب	شب	م
دلم	دل	دل	م
نگاهم	نگاه	نگاه	م
کشورمان	کشور	کشور	مان
خودش	خود	خودش	ش
خودش	خود	خودش	ش
خودش	خود	خودش	ش
ذهنم	ذهن	ذهن	م
پاهایش	پاهای	پا	ش
مالش	مال	مال	ش
قومشان	قوم	قوم	شان
قومشان	قوم	قوم	شان
نظرش	نظر	نظر	ش
مادرتان	مادر	مادر	تان
خاطرمان	خاطر	خاطر	مان
نامتان	نام	نام	تان
وفایم	وفا	وفا	یم
جورابم	جوراب	جوراب	م
همنوعش	همنوع	همنوع	ش
عرضه‌اش	عرضه‌	عرضه	اش
پروردگارم	پروردگار	پروردگار	م
آلش	آل	آل	ش
خودش	خود	خودش	ش
خودشان	خود	خودشان	شان
طرح‌هایش	طرح‌های	طرح	ش
تصویرش	تصویر	تصویر	ش
پسرش	پسر	پسر	ش
خودم	خود	خودم	م
حجمش	حجم	حجم	ش
گوشی‌هایتان	گوشی‌های	گوشی	تان
نظرم	نظر	نظر	م
مشامت	مشام	مشام	ت
مهرت	مهر	مهر	ت
تحملم	تحمل	تحمل	م
صبرم	صبر	صبر	م
خودم	خود	خودم	م
گاوم	گاو	گاو	م
دلش	دل	دل	ش
بچه‌هایشان	بچه‌های	بچه	شان
ذهنم	ذهن	ذهن	م
سخره‌اش	سخره‌	سخره	اش
همسرم	همسر	همسر	م
کتابم	کتاب	کتاب	م
توجهش	توجه	توجه	ش
معشوقه‌هایش	معشوقه‌های	معشوقه	ش
بال‌هایش	بال‌های	بال	ش
نظامشان	نظام	نظام	شان
مقصدشان	مقصد	مقصد	شان
خودتان	خود	خودتان	تان
نامزدشان	نامزد	نامزد	شان
خودمان	خود	خودمان	مان
ماشینتان	ماشین	ماشین	تان
ماچ‌هایم	ماچ‌های	ماچ	م
استادانم	استادان	استاد	م
نظرتان	نظر	نظر	تان
خودم	خود	خودم	م
خودم	خود	خودم	م
پهلویت	پهلو	پهلو	یت
کارم	کار	کار	م
پدرم	پدر	پدر	م
خودشان	خود	خودشان	شان
پایمان	پا	پا	یمان
پیشنهادتان	پیشنهاد	پیشنهاد	تان
آمدنت	آمدن	آمدن	ت
میزمان	میز	میز	مان
خودم	خود	خودم	م
پروردگارش	پروردگار	پروردگار	ش
روحم	روح	روح	م
دیدارت	دیدار	دیدار	ت
پیرامونتان	پیرامون	پیرامون	تان
عملش	عمل	عمل	ش
دهانم	دهان	دهان	م
زندگی‌اش	زندگی‌	زندگی	اش
مادرتان	مادر	مادر	تان
عودت	عود	عود	ت
شهرمان	شهر	شهر	مان
کشورمان	کشور	کشور	مان
فاطمه‌ام	فاطمه‌	فاطمه	ام
نقش‌هایشان	نقش‌های	نقش	شان
دستانت	دستان	دست	ت
دلم	دل	دل	م
کارتان	کار	کار	تان
نامزدش	نامزد	نامزد	ش
کودکتان	کودک	کودک	تان
خودت	خود	خودت	ت
کشورمان	کشور	کشور	مان
یادتان	یاد	یاد	تان
خودم	خود	خودم	م
پاچه‌اش	پاچه‌	پاچه	اش
برابرش	برابر	برابر	ش
خوشامدهایم	خوشامدهای	خوشامد	م
پاهایم	پاهای	پا	م
کشورش	کشور	کشور	ش
خودم	خود	خودم	م
خودمان	خود	خودمان	مان
سینه‌اش	سینه‌	سینه	اش
حقش	حق	حق	ش
نگاهت	نگاه	نگاه	ت
راهش	راه	راه	ش
فغانتان	فغان	فغان	تان
مادرم	مادر	مادر	م
قلبت	قلب	قلب	ت
حاجتش	حاجت	حاجت	ش
مرضش	مرض	مرض	ش
سالش	سال	سال	ش
شوهرش	شوهر	شوهر	ش
خانه‌شان	خانه‌	خانه	شان
چشمم	چشم	چشم	م
مسیرش	مسیر	مسیر	ش
اسبش	اسب	اسب	ش
دشمنتان	دشمن	دشمن	تان
پدرش	پدر	پدر	ش
پدرزنش	پدرزن	پدرزن	ش
خودتان	خود	خودتان	تان
سرش	سر	سر	ش
حقش	حق	حق	ش
خالقشان	خالق	خالق	شان
فیلم‌هایشان	فیلم‌های	فیلم	شان
کودکتان	کودک	کودک	تان
قوایم	قوا	قوا	یم
عقلم	عقل	عقل	م
اطرافم	اطراف	اطراف	م
فرزندانتان	فرزندان	فرزند	تان
